ice_source,region,year,q0.5,q0.05,q0.95,q0.17,q0.83,q0.25,q0.75,sample_mean,sample_sd,sample_min, sample_max
AIS,PEN,2019,-0.0137404841445186,-0.126322975786811,0.0995278533047914,-0.0791002310523337,0.0518344976042818,-0.0599594401781488,0.0325835133768102,-0.0090,0.0690,-0.2335,0.1915
AIS,ALL,2019,0.031997390888424,-0.299445270112062,0.383433119186039,-0.158085013900808,0.218433786273167,-0.100780471045934,0.154591947624161,0.029,0.207,-0.560,0.646
Glaciers,region_1,2019,0.0701190397757,-0.0086076438111964,0.148823631881069,0.0244539529407694,0.115777160536897,0.0378384990289908,0.102394361693805,0.0665,0.0491,-0.1357,0.2218
Glaciers,region_2,2019,0.0137471310328639,0.000393785351507537,0.0271155255312265,0.0059914944491671,0.0214884611176981,0.00826750697073533,0.0192269612932932,0.0144,0.0083,-0.0062,0.0402
Glaciers,region_3,2019,0.0444547325966039,-0.0160899655726674,0.104989129611102,0.00933585247754259,0.0795688760289033,0.0196301721931436,0.069277913411682,0.0445,0.0347,-0.0543,0.1578
Glaciers,region_4,2019,0.025176392360544,-0.00860891980312685,0.058979242660109,0.00557742208676065,0.0447822459531388,0.011320500958852,0.0390358656585791,0.0243,0.0206,-0.0283,0.0908
Glaciers,region_5,2019,0.0475090595172404,-0.0141706813585453,0.109196302697057,0.0117291722096074,0.0832913126206934,0.0222161790137196,0.0728032563368546,0.0482,0.0376,-0.0671,0.1574
Glaciers,region_6,2019,0.00953521675512576,-0.00364225314816259,0.0227188874385057,0.00188405154208592,0.0171854336009276,0.00412667641419598,0.0149443355839706,0.0099,0.0081,-0.0171,0.0384
Glaciers,region_7,2019,0.0358926603391369,-0.00614372369565362,0.0779452082166263,0.0115101204438942,0.0602834111260963,0.0186547959327853,0.0531344627632682,0.0372,0.0265,-0.0481,0.1140
Glaciers,region_8,2019,0.00145015928776585,-0.000649705026974331,0.00349884215356817,0.000189881169133671,0.00269891729757724,0.000599800813879903,0.0023243137767455,0.0019,0.0014,-0.0024,0.0054
Glaciers,region_9,2019,0.0382888106081946,-0.00548899341926961,0.0821236871411276,0.0128847709548639,0.0637086951248815,0.0203306146533244,0.0562561429018768,0.0410,0.0262,-0.0415,0.1201
Glaciers,region_10,2019,0.00123366516444204,-0.00107783021634084,0.00344680635097631,-0.000101505885472581,0.002499172914025,0.000311876630476986,0.0021825549069121,0.0018,0.0014,-0.0026,0.0075
Glaciers,region_11,2019,0.00172647212752012,-0.000518185432556396,0.00409563579814843,0.000393237798901174,0.00309575243993834,0.000761052639146882,0.00266938893786502,0.0023,0.0014,-0.0022,0.0059
Glaciers,region_12,2019,0.000647285438761254,-0.000447660648628979,0.00172005093423456,-0.00014414520432658,0.00129253476535479,5.8198425208352e-05,0.0011361106861806,0.0011,0.0006,-0.0009,0.0032
Glaciers,region_13,2019,0.0278027136244795,0.00406813219092035,0.0515257404121631,0.0140341981013494,0.0415652600421194,0.0180699066195335,0.0375305313714316,0.0282,0.0144,-0.0266,0.0656
Glaciers,region_14,2019,0.017917924542698,-0.000547895658633181,0.0363884083811593,0.00719891336613946,0.0286329815874738,0.0103430204359292,0.0254890986394196,0.0182,0.0112,-0.0217,0.0614
Glaciers,region_15,2019,0.00897492482546037,0.000254556610367537,0.0176914801948987,0.00391045657231254,0.0140401962259945,0.00540457000774723,0.0125422860405201,0.0093,0.0053,-0.0094,0.0254
Glaciers,region_16,2019,0.00154288693720378,-0.00123089775921247,0.00429571177258309,-7.65869189763939e-05,0.00315225314586657,0.000434854473281284,0.00266332897660431,0.0020,0.0016,-0.0030,0.0069
Glaciers,region_17,2019,0.0187662351851714,-0.0127921670694651,0.0503218234400077,0.000463735194945924,0.0370737690860512,0.00582515741379812,0.0317062452866428,0.0190,0.0198,-0.0476,0.0837
Glaciers,region_18,2019,6.58550113374494e-05,-0.00112389026771672,0.00128481496454366,-0.000439176529430711,0.000718567039000669,-0.000316744640759642,0.000448454663434541,0.0006,0.0006,-0.0012,0.0025
